"id","nume","pret","data","magazin","link","categorie","subcategorie","descriere"
"P-2347963","Sampon nutritiv KJMN Kallos Cosmetics 500ml",8.49,2021-10-09,"cora","https://www.cora.ro/sampon-nutritiv-kjmn-kallos-cosmetics-500ml-P-2347963","Casa si familie","Frumusete si ingrijire","Sampon-crema pentru par uscat, cu fire despicate, ce curata cu blandete parul. Contine proteina de grau identica cu cea naturala, provitamina B5 cu efect de regenerare si substante de conditionare.. UM: buc. InStoc: AVAILABLE"
"P-2347965","Balsam nutritiv KJMN Kallos Cosmetics 500ml",8.79,2021-10-09,"cora","https://www.cora.ro/balsam-nutritiv-kjmn-kallos-cosmetics-500ml-P-2347965","Casa si familie","Frumusete si ingrijire","Balsam cu efect de hranire pentru par uscat cu fire rupte. Datorita agentilor sai activi intareste si regenereaza parul uscat. Datorita efectului sau de conditionare, parul va deveni usor de pieptanat si moale la atingere.. UM: buc. InStoc: AVAILABLE"
"P-2349144","cora gel de ras femei 200 ml",11.69,2021-10-09,"cora","https://www.cora.ro/cora-gel-de-ras-femei-200-ml-P-2349144","Casa si familie","Frumusete si ingrijire","Gel de ras pentru femei cu extract de matase.. UM: buc. InStoc: AVAILABLE"
"P-2355049","NIVEA Deodorant roll on Fresh Pure 50ml",9.99,2021-10-09,"cora","https://www.cora.ro/nivea-deodorant-roll-on-fresh-pure-50ml-P-2355049","Casa si familie","Frumusete si ingrijire","Deodorantul NIVEA Fresh Pure ofera protectie pentru 48h si sustine echilibrul natural al pielii, lasand pielea sa respire.. UM: buc. InStoc: AVAILABLE"
"P-2366953","Elite set manichiura",34.29,2021-10-09,"cora","https://www.cora.ro/elite-set-manichiura-P-2366953","Casa si familie","Frumusete si ingrijire","Setul contine pila de unghii, unghiera, cutter cuticule si betisor cuticule.. UM: buc. InStoc: AVAILABLE"
"P-2377690","Velur Ceara depilatoare cu musetel 250 g",17.89,2021-10-09,"cora","https://www.cora.ro/velur-ceara-depilatoare-cu-musetel-250-g-P-2377690","Casa si familie","Frumusete si ingrijire","Ceara depilatoare cu musetel si ulei de masline pentru toate tipurile de piele, 250 g by biolog Adriana Goleanu.. UM: buc. InStoc: AVAILABLE"
"P-2378998","Balsam Schwarzkopf Gliss Ultimate Repair 200ml",10.49,2021-10-09,"cora","https://www.cora.ro/balsam-schwarzkopf-gliss-ultimate-repair-200ml-P-2378998","Casa si familie","Frumusete si ingrijire","Ai un par extrem de deteriorat? Parul puternic deteriorat pierde din ce in ce mai multa cheratina, fenomen care este asociat cu slabirea severa a structurii fibrei de par.. UM: buc. InStoc: AVAILABLE"
"P-2383716","Loncolor Ultra vopsea de par 3 3 castaniu violin",12.49,2021-10-09,"cora","https://www.cora.ro/loncolor-ultra-vopsea-de-par-3-3-castaniu-violin-P-2383716","Casa si familie","Frumusete si ingrijire","Vopsea crema permanenta, cu amoniac, cu un complex natural de ingrediente (ulei de migdale, proteine din grau si vitamina C) si usor de aplicat, acoperind perfect firele albe si conferind stralucire si vitalitate parului.. UM: buc. InStoc: AVAILABLE"
"P-2387829","cora sapun lichid Charme d Orient 500 ml",7.09,2021-10-09,"cora","https://www.cora.ro/cora-sapun-lichid-charme-d-orient-500-ml-P-2387829","Casa si familie","Frumusete si ingrijire","Sapunul lichid imbogatit cu ulei de argan, vitamina F si glicerina, confera pielii un efect intens de regenerare, hidratare si catifelare.. UM: buc. InStoc: AVAILABLE"
"P-2392376","Crema anticelulitica forte cu extract de cafea verde Cosmetic Plant 250ml",18.89,2021-10-09,"cora","https://www.cora.ro/crema-anticelulitica-forte-cu-extract-de-cafea-verde-cosmetic-plant-250ml-P-2392376","Casa si familie","Frumusete si ingrijire","Crema anticelulitica forte, prin componentele active prezente, depozitele adipoase sunt reduce, iar aspectul de ""coaja de portocala"" considerabil atenuat.. UM: buc. InStoc: AVAILABLE"
"P-2402421","Aparat de ras Bic Miss Soleil 4buc",17.09,2021-10-09,"cora","https://www.cora.ro/aparat-de-ras-bic-miss-soleil-4buc-P-2402421","Casa si familie","Frumusete si ingrijire","Aparat de ras cu 3 lame pentru un ras fin si manere atractiv concepute pentru a oferi o experienta de ras imbunatatita si placuta.. UM: buc. InStoc: AVAILABLE"
"P-2403191","Pasta de dinti Lacalut Extra Sensitive 75ml",24.46,2021-10-09,"cora","https://www.cora.ro/pasta-de-dinti-lacalut-extra-sensitive-75ml-P-2403191","Casa si familie","Frumusete si ingrijire","Pasta de dinti profesionala ce desensibilizeaza si curata eficient suprafata dintilor printr-o actiune blanda. Combinatia de ingrediente active reduce sensibilitatea dintilor, in special la baza acestora. Contine acetat de strontiu.. UM: buc. InStoc: AVAILABLE"
"P-2414428","Pasta de dinti pentru copii Lacalut Baby 50ml",16.17,2021-10-09,"cora","https://www.cora.ro/pasta-de-dinti-pentru-copii-lacalut-baby-50ml-P-2414428","Casa si familie","Frumusete si ingrijire","Pasta de dinti pentru copii de pana la 4 ani, cu vitamine si gust de zmeura.. UM: buc. InStoc: AVAILABLE"
"P-2416074","Afrodita scrub mango&watermelon 350ml",11.09,2021-10-09,"cora","https://www.cora.ro/afrodita-scrub-mango-watermelon-350ml-P-2416074","Casa si familie","Frumusete si ingrijire","Scrub pentru corp care curata profund, cu aroma de mango si pepene verde. Indeparteaza delicat celulele moarte, asigurand un ten proaspat si neted.. UM: buc. InStoc: AVAILABLE"
"P-2424842","Winny spuma de baie vanilie 2 l",8.39,2021-10-09,"cora","https://www.cora.ro/winny-spuma-de-baie-vanilie-2-l-P-2424842","Casa si familie","Frumusete si ingrijire","Spuma de baie este special conceputa pentru a curata, catifela, parfuma, relaxa si tonifia pielea.. UM: buc. InStoc: AVAILABLE"
"P-2425930","Miss Sporty Lac de unghii Lasting Colour 10 Pure Shine 7 ml",7.33,2021-10-09,"cora","https://www.cora.ro/miss-sporty-lac-de-unghii-lasting-colour-10-pure-shine-7-ml-P-2425930","Casa si familie","Frumusete si ingrijire","Lacul de de unghii Lasting Color este aliatul tau pentru o manichiura perfecta si rezistenta.Beneficii:Stralucire ca de gel.Formula rezistenta � pana la 10 zile.Pensula MAXI pentru aplicare usoara.. UM: buc. InStoc: AVAILABLE"
"P-2429200","NIVEA Deodorant roll on Stress Protect 50ml",9.99,2021-10-09,"cora","https://www.cora.ro/nivea-deodorant-roll-on-stress-protect-50ml-P-2429200","Casa si familie","Frumusete si ingrijire","Formula sa antibacteriana unica se bazeaza pe doua ingrediente, activii Stress Protect si un complex de zinc care iti ofera o protectie eficienta pentru 48h impotriva transpiratiei cauzate de stres si mirosului neplacut.. UM: buc. InStoc: AVAILABLE"
"P-2431435","Deodorant roll-on Garnier Mineral Invisible 50ml",13.04,2021-10-09,"cora","https://www.cora.ro/deodorant-roll-on-garnier-mineral-invisible-50ml-P-2431435","Casa si familie","Frumusete si ingrijire","Deodorantul are la baza o formula noua care protejeaza toate hainele de pete si urme, lasand pielea sa respire. Produsul nu contine alcool sau parabeni.. UM: buc. InStoc: AVAILABLE"
"P-1049777","Gillette Mach3 aparat de ras pentru barbati 2 rezerve",38.99,2021-10-09,"cora","https://www.cora.ro/gillette-mach3-aparat-de-ras-pentru-barbati-2-rezerve-P-1049777","Casa si familie","Frumusete si ingrijire","Aparatul de ras pentru barbati Gillette Mach3 are lame mai rezistente decat otelul care raman ascutite mai mult timp (comparativ cu Sensor3). Lamele sunt compatibile cu toate aparatele de ras Mach3.. UM: buc. InStoc: AVAILABLE"
"P-1050941","Adidas Dynamic Pulse after shave 100ml",21.13,2021-10-09,"cora","https://www.cora.ro/adidas-dynamic-pulse-after-shave-100ml-P-1050941","Casa si familie","Frumusete si ingrijire","After shave dynamic pulse. UM: buc. InStoc: AVAILABLE"
"P-1051032","Nivea Dry Comfort deodorant roll-on 50 ml",9.99,2021-10-09,"cora","https://www.cora.ro/nivea-dry-comfort-deodorant-roll-on-50-ml-P-1051032","Casa si familie","Frumusete si ingrijire","Deodorantul NIVEA Dry Comfort ofera protectie anti perspiranta de incredere si asigura timp de 48h reglarea transpiratiei, lasand o senzatie placuta de piele uscata.. UM: buc. InStoc: AVAILABLE"
"P-1052899","Aquafresh Mild and Minty Pasta de dinti 125 ml",5.62,2021-10-09,"cora","https://www.cora.ro/aquafresh-mild-and-minty-pasta-de-dinti-125-ml-P-1052899","Casa si familie","Frumusete si ingrijire","Ce este? Aquafresh Mild and Minty este o pasta de dinti cu tripla protectie pentru dinti puternici, gingii sanatoase, respiratie proaspata si are aroma usor mentolata.. UM: buc. InStoc: AVAILABLE"
"P-1055058","Nivea Men Strong Power sampon 250 ml",12.49,2021-10-09,"cora","https://www.cora.ro/nivea-men-strong-power-sampon-250-ml-P-1055058","Casa si familie","Frumusete si ingrijire","Samponul NIVEA MEN Strong Power curata parul si scalpul delicat, in timp ce formula cu minerale marine revitalizeaza si fortifica parul pentru un aspect sanatos.. UM: buc. InStoc: AVAILABLE"
"P-1631623","Nivea Men Energy gel de dus 250 ml",12.4,2021-10-09,"cora","https://www.cora.ro/nivea-men-energy-gel-de-dus-250-ml-P-1631623","Casa si familie","Frumusete si ingrijire","Gelul de dus energizant cu extract de menta si parfum masculin racoritor iti trezeste simturile , pentru senzatia perfecta de energie si revigorare. ingrijeste pielea pentru o senzatie de prospetime intreaga zi.. UM: buc. InStoc: AVAILABLE"
"P-1715222","Schwarzkopf Palette Deluxe Oil-Care Color 800/3-0 Castaniu inchis",16.21,2021-10-09,"cora","https://www.cora.ro/schwarzkopf-palette-deluxe-oil-care-color-800-3-0-castaniu-inchis-P-1715222","Casa si familie","Frumusete si ingrijire","Vopseaua-crema bogata cu pigmenti de culoare foarte concentrati ofera rezultate de durata, culori extraordinare, care rezista pana la 10 saptamani.. UM: buc. InStoc: AVAILABLE"
"P-1748694","Bella Tampoane Super Plus 16buc",10.79,2021-10-09,"cora","https://www.cora.ro/bella-tampoane-super-plus-16buc-P-1748694","Casa si familie","Frumusete si ingrijire","Tampoane igienice pentru un flux menstrual foarte abundent, cu invelis moale si delicat cu pielea, ce impiedica desprinderea firelor. Sistem de desfacere Easy Twist. UM: buc. InStoc: AVAILABLE"
"P-1786148","Malizia Sport deodorant unisex 150ml",14.44,2021-10-09,"cora","https://www.cora.ro/malizia-sport-deodorant-unisex-150ml-P-1786148","Casa si familie","Frumusete si ingrijire","Deodorant UNISEX cu actiune perlungita, emana energie si ofera protectie si prospetime pe durata intregii zile.. UM: buc. InStoc: AVAILABLE"
"P-1793897","Revlon Color Silk vopsea de par 45 Bright Auburn",20.79,2021-10-09,"cora","https://www.cora.ro/revlon-color-silk-vopsea-de-par-45-bright-auburn-P-1793897","Casa si familie","Frumusete si ingrijire","Vopsea de par, fara amoniac, ce asigura culoare si stralucire de lunga durata cu Revlon 3D Color Technology si o combinatie de coloranti special alesi, balsamuri si polimeri ce confera parului definire si volum de la radacina pana la varf.. UM: buc. InStoc: AVAILABLE"
"P-1793909","Revlon Color Silk vopsea de par 74 Medium Blonde",20.79,2021-10-09,"cora","https://www.cora.ro/revlon-color-silk-vopsea-de-par-74-medium-blonde-P-1793909","Casa si familie","Frumusete si ingrijire","Vopsea de par, fara amoniac, ce asigura culoare si stralucire de lunga durata cu Revlon 3D Color Technology si o combinatie de coloranti special alesi, balsamuri si polimeri ce confera parului definire si volum de la radacina pana la varf.. UM: buc. InStoc: AVAILABLE"
"P-1815392","Pasta de dinti Vademecum cu aroma de Mar 50ml",6.85,2021-10-09,"cora","https://www.cora.ro/pasta-de-dinti-vademecum-cu-aroma-de-mar-50ml-P-1815392","Casa si familie","Frumusete si ingrijire","O buna ingrijire dentara incepe cu o ingrijire sanatoasa a dintilor de lapte. Pasta de dinti Vademecum pentru copii este special conceputa pentru a oferi protectie impotriva cariilor inca de la primii dinti de lapte.. UM: buc. InStoc: AVAILABLE"
"P-1873358","Perie pentru poseta Beauty Look Intervion",13.79,2021-10-09,"cora","https://www.cora.ro/perie-pentru-poseta-beauty-look-intervion-P-1873358","Casa si familie","Frumusete si ingrijire","Perie pentru poseta, speciala pentru femei, de dimensiune mai mica astfel incat sa poata fi transportata cu usurinta.. UM: buc. InStoc: AVAILABLE"
"P-1983396","Spuma pentru par Prestige Extra Strong Kallos Cosmetics 300ml",15.89,2021-10-09,"cora","https://www.cora.ro/spuma-pentru-par-prestige-extra-strong-kallos-cosmetics-300ml-P-1983396","Casa si familie","Frumusete si ingrijire","Spuma modelatoare pentru par, ce confera o tinuta extra puternica si volum parului. Continutul de pro-vitamina B5 intareste structura parului. Poate fi pieptanata usor din par, deoarece nu se lipeste. Protejeaza impotriva razelor UV.. UM: buc. InStoc: AVAILABLE"
"P-2069625","NIVEA Gel Crema pentru par Care&Hold 150ml",19.49,2021-10-09,"cora","https://www.cora.ro/nivea-gel-crema-pentru-par-care-hold-150ml-P-2069625","Casa si familie","Frumusete si ingrijire","Gelul crema lasa parul usor de aranjat si ofera un look natural si fixare de pana la 24h, fara sa incarce. Indiferent de coafura, te bucuri de un par regenerat ?i protejat impotriva factorilor externi.. UM: buc. InStoc: AVAILABLE"
"P-2125840","Gel de dus Fa Men Active Sport Ginkgo 400ml",14.67,2021-10-09,"cora","https://www.cora.ro/gel-de-dus-fa-men-active-sport-ginkgo-400ml-P-2125840","Casa si familie","Frumusete si ingrijire","Gel de dus revitalizant pentru corp si par. pH neutru-toleranta confirmata dermatologic.. UM: buc. InStoc: AVAILABLE"
"P-2186339","Farmec Ultrarezistent 005 lac de unghii 11 ml",8.8,2021-10-09,"cora","https://www.cora.ro/farmec-ultrarezistent-005-lac-de-unghii-11-ml-P-2186339","Casa si familie","Frumusete si ingrijire","In nuante intense sau pale, sidefate sau mate, lacurile Farmec rezista pe unghii timp indelungat, conferindu-le luciu si stralucire. Lacurile Ultrarezistent au o pensula lata care faciliteaza aplicarea lacului pe unghii.. UM: buc. InStoc: AVAILABLE"
"P-2186346","Farmec Ultrarezistent 313 lac de unghii 11 ml",8.8,2021-10-09,"cora","https://www.cora.ro/farmec-ultrarezistent-313-lac-de-unghii-11-ml-P-2186346","Casa si familie","Frumusete si ingrijire","In nuante intense sau pale, sidefate sau mate, lacurile Farmec rezista pe unghii timp indelungat, conferindu-le luciu si stralucire. Lacurile Ultrarezistent au o pensula lata care faciliteaza aplicarea lacului pe unghii.. UM: buc. InStoc: AVAILABLE"
"P-2229305","Kingfisher pasta dinti 100ml",31.99,2021-10-09,"cora","https://www.cora.ro/kingfisher-pasta-dinti-100ml-P-2229305","Casa si familie","Frumusete si ingrijire","Pasta dinti aloe&menta fara fluor. UM: buc. InStoc: AVAILABLE"
"P-2243797","Farmec Ultrarezistent 354 lac de unghii 11 ml",8.8,2021-10-09,"cora","https://www.cora.ro/farmec-ultrarezistent-354-lac-de-unghii-11-ml-P-2243797","Casa si familie","Frumusete si ingrijire","In nuante intense sau pale, sidefate sau mate, lacurile Farmec rezista pe unghii timp indelungat, conferindu-le luciu si stralucire. Lacurile Ultrarezistent au o pensula lata care faciliteaza aplicarea lacului pe unghii.. UM: buc. InStoc: AVAILABLE"
"P-2269527","Boreal set pile 12buc",7.59,2021-10-09,"cora","https://www.cora.ro/boreal-set-pile-12buc-P-2269527","Casa si familie","Frumusete si ingrijire","Set 6 pile mari + 6 pile mici.. UM: buc. InStoc: AVAILABLE"
"P-2305456","L Oreal Men Expert Crema de fata Hydra Sensitive 50 ml",38.93,2021-10-09,"cora","https://www.cora.ro/l-oreal-men-expert-crema-de-fata-hydra-sensitive-50-ml-P-2305456","Casa si familie","Frumusete si ingrijire","Crema hidratanta cu extract de seva de mesteacan, care hidrateaza intens pana la 24 ore si calmeaza pielea. Textura lejera, nelipicioasa, care se absoarbe usor, lasa pielea fortifiata si o senzatie de confort.. UM: buc. InStoc: AVAILABLE"
"P-2308763","Winny gel de par galben 250 ml",2.39,2021-10-09,"cora","https://www.cora.ro/winny-gel-de-par-galben-250-ml-P-2308763","Casa si familie","Frumusete si ingrijire","Gel de par pentru coafat cu efect temporar.. UM: buc. InStoc: AVAILABLE"
"P-2319521","Bioten crema hidratanta cu miere si galbenele 50 ml",9.59,2021-10-09,"cora","https://www.cora.ro/bioten-crema-hidratanta-cu-miere-si-galbenele-50-ml-P-2319521","Casa si familie","Frumusete si ingrijire","Crema hidratanta cu miere si extract de galbenele pentru ten uscat si sensibil. Recomandata pentru persoanele varsta cuprinsa intre 25-35 ani.. UM: buc. InStoc: AVAILABLE"
"P-2327570","Gel de par Taft Looks Maxx Power fixare mega puternica 150ml",15.19,2021-10-09,"cora","https://www.cora.ro/gel-de-par-taft-looks-maxx-power-fixare-mega-puternica-150ml-P-2327570","Casa si familie","Frumusete si ingrijire","Ofera putere maxima coafurii tale! fara a lipi firele de par si fara a lasa reziduuri. Usor de indepartat prin spalare. Nivel 8 de fixare. Aplica in mod egal atat pe parul umed, cat si pe parul uscat pentru a crea look-ul dorit.. UM: buc. InStoc: AVAILABLE"
"P-2329658","Periuta de dinti soft Piave",19.09,2021-10-09,"cora","https://www.cora.ro/periuta-de-dinti-soft-piave-P-2329658","Casa si familie","Frumusete si ingrijire","Periuta de dinti cu peri din par natural de duritate redusa, ce nu irita gingiile si previn abraziunea smaltului dentar.. UM: buc. InStoc: AVAILABLE"
"P-2329660","Periuta de dinti hard Piave",19.19,2021-10-09,"cora","https://www.cora.ro/periuta-de-dinti-hard-piave-P-2329660","Casa si familie","Frumusete si ingrijire","Periuta de dinti cu peri din par natural de duritate ridicata, ce nu irita gingiile si previn abraziunea smaltului dentar.. UM: buc. InStoc: AVAILABLE"
