"id","nume","pret","link","descriere","subcategorie","data","magazin"
"P-2573787","La Dorna smantana pentru gatit UHT 33% grasime 500 ml","12.19","https://www.cora.ro/la-dorna-smantana-pentru-gatit-uht-33-grasime-500-ml-2573787.html","Smantana pentru gatit este alegerea oricarui bucatar. Obtinuta din lapte proaspat, smantana La Dorna este usor de folosit, ideala penru a spori gustul si aroma alimentelor fara riscul separarii in timpul gatirii.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2593217","Napolact Bio Smantana 25% grasime 300g","9.19","https://www.cora.ro/napolact-bio-smantana-25-grasime-300g-2593217.html","Smantana ecologica 25% grasime. Produs natural.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2596664","La Dorna frisca spraay 250 g","9.39","https://www.cora.ro/la-dorna-frisca-spraay-250-g-2596664.html","Frisca sub forma de spray.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2569185","Solomonescu smantana 30% grasime 500 g","11.09","https://www.cora.ro/solomonescu-smantana-30-grasime-500-g-2569185.html","Smantana cu 30% grasime, obtinuta din lapte de vaca pasteurizat si insamantata cu culturi lactice selectionate.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2548115","Mizo smantana fara lactoza 20% grasime 330 g","6.59","https://www.cora.ro/mizo-smantana-fara-lactoza-20-grasime-330-g-2548115.html","Smantana fara lactoza cu 20% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2611664","Bradet smantana 12% grasime 900 g","12.19","https://www.cora.ro/bradet-smantana-12-grasime-900-g-2611664.html","Smantana cu 12% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2607151","Covalact smantana 25% grasime 850 g","16.69","https://www.cora.ro/covalact-smantana-25-grasime-850-g-2607151.html","Smantana fermentata cu 25% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2607128","Covalact smantana 25% grasime 300 g","7.09","https://www.cora.ro/covalact-smantana-25-grasime-300-g-2607128.html","Smantana fermentata cu 25% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2607543","Rustic smantana 30% grasime 900 g","19.49","https://www.cora.ro/rustic-smantana-30-grasime-900-g-2607543.html","Smantana cu 30% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2611665","Bradet smantana 20% grasime 375 g","6.89","https://www.cora.ro/bradet-smantana-20-grasime-375-g-2611665.html","Smantana cu 20% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2546941","Comalat smantana 25% 200 g","3.29","https://www.cora.ro/comalat-smantana-25-200-g-2546941.html","Smantana cu 25% grasime. Produs natural ce nu contine lapte praf.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2546942","Comalat smantana 25% 1 kg","15.89","https://www.cora.ro/comalat-smantana-25-1-kg-2546942.html","Smantana cu 25% grasime. Produs natural ce nu contine lapte praf.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2611667","Bradet Smantana 20% 900 g","16.19","https://www.cora.ro/bradet-smantana-20-900-g-2611667.html","Smantana cu 20% grasime. Nu contine lapte praf. Sursa de calciu.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2639411","Meggle produs lactat spray UHT 21% grasime 250 ml","10.69","https://www.cora.ro/meggle-produs-lactat-spray-uht-21-grasime-250-ml-2639411.html","Produs lactat Uht, indulcit, cu aroma de vanilie, sub forma de Spray.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2414195","Big Panda smantana 20% grasime 850 g","15.29","https://www.cora.ro/big-panda-smantana-20-grasime-850-g-2414195.html","Smantana cu 20% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2575394","Big Panda smantana 30% grasime 300 g","7.49","https://www.cora.ro/big-panda-smantana-30-grasime-300-g-2575394.html","Smantana cu 30% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
"P-2644847","Covalact de Tara smantana fermentata 20% grasime 370 g","6.69","https://www.cora.ro/covalact-de-tara-smantana-fermentata-20-grasime-370-g-2644847.html","Smantana fermentata cu 20% grasime.. UM: Buc","Smantana si frisca",2022-02-19,"cora"
